repeat,outer_fold,inner_fold,model,candidate,parameters,validation_ap,iterations,nonzero_features,violations
8,1,2,Elastic Net,6,"{""lambda"": 0.1, ""l1_ratio"": 0.1}",0.6422222222222222,139,18,
8,1,3,Elastic Net,6,"{""lambda"": 0.1, ""l1_ratio"": 0.1}",0.8766666666666667,117,19,
8,1,4,Elastic Net,6,"{""lambda"": 0.1, ""l1_ratio"": 0.1}",0.8211111111111111,130,19,
8,1,5,Elastic Net,6,"{""lambda"": 0.1, ""l1_ratio"": 0.1}",0.75,118,19,
8,1,1,Elastic Net,7,"{""lambda"": 0.1, ""l1_ratio"": 0.5}",0.49682539682539684,178,9,
8,1,2,Elastic Net,7,"{""lambda"": 0.1, ""l1_ratio"": 0.5}",0.6722222222222223,179,10,
8,1,3,Elastic Net,7,"{""lambda"": 0.1, ""l1_ratio"": 0.5}",0.8766666666666667,108,10,
8,1,4,Elastic Net,7,"{""lambda"": 0.1, ""l1_ratio"": 0.5}",0.8711111111111112,170,10,
8,1,5,Elastic Net,7,"{""lambda"": 0.1, ""l1_ratio"": 0.5}",0.7152777777777777,174,10,
8,1,1,Elastic Net,8,"{""lambda"": 0.1, ""l1_ratio"": 0.9}",0.46095238095238095,214,4,
8,1,2,Elastic Net,8,"{""lambda"": 0.1, ""l1_ratio"": 0.9}",0.5888888888888888,211,6,
8,1,3,Elastic Net,8,"{""lambda"": 0.1, ""l1_ratio"": 0.9}",0.7595238095238095,113,5,
8,1,4,Elastic Net,8,"{""lambda"": 0.1, ""l1_ratio"": 0.9}",0.8711111111111112,187,7,
8,1,5,Elastic Net,8,"{""lambda"": 0.1, ""l1_ratio"": 0.9}",0.6666666666666666,164,6,
8,1,1,Elastic Net,9,"{""lambda"": 1.0, ""l1_ratio"": 0.1}",0.44666666666666666,86,8,
8,1,2,Elastic Net,9,"{""lambda"": 1.0, ""l1_ratio"": 0.1}",0.6392857142857142,83,8,
8,1,3,Elastic Net,9,"{""lambda"": 1.0, ""l1_ratio"": 0.1}",0.8761904761904762,67,8,
8,1,4,Elastic Net,9,"{""lambda"": 1.0, ""l1_ratio"": 0.1}",0.911111111111111,87,9,
8,1,5,Elastic Net,9,"{""lambda"": 1.0, ""l1_ratio"": 0.1}",0.75,83,11,
8,1,1,Elastic Net,10,"{""lambda"": 1.0, ""l1_ratio"": 0.5}",0.4166666666666667,3,0,
8,1,2,Elastic Net,10,"{""lambda"": 1.0, ""l1_ratio"": 0.5}",0.4166666666666667,3,0,
8,1,3,Elastic Net,10,"{""lambda"": 1.0, ""l1_ratio"": 0.5}",0.45454545454545453,3,0,
8,1,4,Elastic Net,10,"{""lambda"": 1.0, ""l1_ratio"": 0.5}",0.45454545454545453,3,0,
8,1,5,Elastic Net,10,"{""lambda"": 1.0, ""l1_ratio"": 0.5}",0.4,4,0,
8,1,1,Elastic Net,11,"{""lambda"": 1.0, ""l1_ratio"": 0.9}",0.4166666666666667,1,0,
8,1,2,Elastic Net,11,"{""lambda"": 1.0, ""l1_ratio"": 0.9}",0.4166666666666667,1,0,
8,1,3,Elastic Net,11,"{""lambda"": 1.0, ""l1_ratio"": 0.9}",0.45454545454545453,1,0,
8,1,4,Elastic Net,11,"{""lambda"": 1.0, ""l1_ratio"": 0.9}",0.45454545454545453,3,0,
8,1,5,Elastic Net,11,"{""lambda"": 1.0, ""l1_ratio"": 0.9}",0.4,1,0,
8,1,1,Elastic Net,12,"{""lambda"": 10.0, ""l1_ratio"": 0.1}",0.4166666666666667,1,0,
8,1,2,Elastic Net,12,"{""lambda"": 10.0, ""l1_ratio"": 0.1}",0.4166666666666667,1,0,
8,1,3,Elastic Net,12,"{""lambda"": 10.0, ""l1_ratio"": 0.1}",0.45454545454545453,1,0,
8,1,4,Elastic Net,12,"{""lambda"": 10.0, ""l1_ratio"": 0.1}",0.45454545454545453,3,0,
8,1,5,Elastic Net,12,"{""lambda"": 10.0, ""l1_ratio"": 0.1}",0.4,1,0,
8,1,1,Elastic Net,13,"{""lambda"": 10.0, ""l1_ratio"": 0.5}",0.4166666666666667,1,0,
8,1,2,Elastic Net,13,"{""lambda"": 10.0, ""l1_ratio"": 0.5}",0.4166666666666667,1,0,
8,1,3,Elastic Net,13,"{""lambda"": 10.0, ""l1_ratio"": 0.5}",0.45454545454545453,1,0,
8,1,4,Elastic Net,13,"{""lambda"": 10.0, ""l1_ratio"": 0.5}",0.45454545454545453,1,0,
8,1,5,Elastic Net,13,"{""lambda"": 10.0, ""l1_ratio"": 0.5}",0.4,1,0,
8,1,1,Elastic Net,14,"{""lambda"": 10.0, ""l1_ratio"": 0.9}",0.4166666666666667,1,0,
8,1,2,Elastic Net,14,"{""lambda"": 10.0, ""l1_ratio"": 0.9}",0.4166666666666667,1,0,
8,1,3,Elastic Net,14,"{""lambda"": 10.0, ""l1_ratio"": 0.9}",0.45454545454545453,1,0,
8,1,4,Elastic Net,14,"{""lambda"": 10.0, ""l1_ratio"": 0.9}",0.45454545454545453,1,0,
8,1,5,Elastic Net,14,"{""lambda"": 10.0, ""l1_ratio"": 0.9}",0.4,1,0,
8,1,1,SVM,0,"{""C"": 0.01, ""gamma"": ""scale""}",0.6333333333333333,23,21,
8,1,2,SVM,0,"{""C"": 0.01, ""gamma"": ""scale""}",0.6888888888888889,25,21,
8,1,3,SVM,0,"{""C"": 0.01, ""gamma"": ""scale""}",0.9028571428571428,29,21,
8,1,4,SVM,0,"{""C"": 0.01, ""gamma"": ""scale""}",0.7533333333333332,26,21,
8,1,5,SVM,0,"{""C"": 0.01, ""gamma"": ""scale""}",0.6666666666666666,24,21,
8,1,1,SVM,1,"{""C"": 0.01, ""gamma"": 0.01}",0.5142857142857142,19,21,
8,1,2,SVM,1,"{""C"": 0.01, ""gamma"": 0.01}",0.633131313131313,20,21,
8,1,3,SVM,1,"{""C"": 0.01, ""gamma"": 0.01}",0.8761904761904762,21,21,
8,1,4,SVM,1,"{""C"": 0.01, ""gamma"": 0.01}",0.8211111111111111,25,21,
8,1,5,SVM,1,"{""C"": 0.01, ""gamma"": 0.01}",0.775,24,21,
8,1,1,SVM,2,"{""C"": 0.01, ""gamma"": 0.1}",0.7253968253968255,30,21,
8,1,2,SVM,2,"{""C"": 0.01, ""gamma"": 0.1}",0.5347979797979798,32,21,
8,1,3,SVM,2,"{""C"": 0.01, ""gamma"": 0.1}",0.9666666666666666,35,21,
8,1,4,SVM,2,"{""C"": 0.01, ""gamma"": 0.1}",0.7533333333333332,33,21,
8,1,5,SVM,2,"{""C"": 0.01, ""gamma"": 0.1}",0.5416666666666666,32,21,
8,1,1,SVM,3,"{""C"": 0.1, ""gamma"": ""scale""}",0.6333333333333333,29,21,
8,1,2,SVM,3,"{""C"": 0.1, ""gamma"": ""scale""}",0.6888888888888889,29,21,
8,1,3,SVM,3,"{""C"": 0.1, ""gamma"": ""scale""}",0.9028571428571428,36,21,
8,1,4,SVM,3,"{""C"": 0.1, ""gamma"": ""scale""}",0.7533333333333332,34,21,
8,1,5,SVM,3,"{""C"": 0.1, ""gamma"": ""scale""}",0.6666666666666666,29,21,
8,1,1,SVM,4,"{""C"": 0.1, ""gamma"": 0.01}",0.5142857142857142,19,21,
8,1,2,SVM,4,"{""C"": 0.1, ""gamma"": 0.01}",0.633131313131313,22,21,
8,1,3,SVM,4,"{""C"": 0.1, ""gamma"": 0.01}",0.8761904761904762,21,21,
8,1,4,SVM,4,"{""C"": 0.1, ""gamma"": 0.01}",0.8211111111111111,30,21,
8,1,5,SVM,4,"{""C"": 0.1, ""gamma"": 0.01}",0.775,25,21,
8,1,1,SVM,5,"{""C"": 0.1, ""gamma"": 0.1}",0.7253968253968255,42,21,
8,1,2,SVM,5,"{""C"": 0.1, ""gamma"": 0.1}",0.5547979797979798,45,21,
8,1,3,SVM,5,"{""C"": 0.1, ""gamma"": 0.1}",0.9666666666666666,44,21,
8,1,4,SVM,5,"{""C"": 0.1, ""gamma"": 0.1}",0.7533333333333332,48,21,
8,1,5,SVM,5,"{""C"": 0.1, ""gamma"": 0.1}",0.5416666666666666,44,21,
8,1,1,SVM,6,"{""C"": 1.0, ""gamma"": ""scale""}",0.6333333333333333,51,21,
8,1,2,SVM,6,"{""C"": 1.0, ""gamma"": ""scale""}",0.5972222222222221,55,21,
8,1,3,SVM,6,"{""C"": 1.0, ""gamma"": ""scale""}",0.9028571428571428,51,21,
8,1,4,SVM,6,"{""C"": 1.0, ""gamma"": ""scale""}",0.7533333333333332,48,21,
8,1,5,SVM,6,"{""C"": 1.0, ""gamma"": ""scale""}",0.75,46,21,
8,1,1,SVM,7,"{""C"": 1.0, ""gamma"": 0.01}",0.5,32,21,
8,1,2,SVM,7,"{""C"": 1.0, ""gamma"": 0.01}",0.633131313131313,27,21,
8,1,3,SVM,7,"{""C"": 1.0, ""gamma"": 0.01}",0.8761904761904762,27,21,
8,1,4,SVM,7,"{""C"": 1.0, ""gamma"": 0.01}",0.8211111111111111,35,21,
8,1,5,SVM,7,"{""C"": 1.0, ""gamma"": 0.01}",0.775,30,21,
8,1,1,SVM,8,"{""C"": 1.0, ""gamma"": 0.1}",0.7253968253968255,59,21,
8,1,2,SVM,8,"{""C"": 1.0, ""gamma"": 0.1}",0.5347979797979798,61,21,
8,1,3,SVM,8,"{""C"": 1.0, ""gamma"": 0.1}",0.9666666666666666,60,21,
8,1,4,SVM,8,"{""C"": 1.0, ""gamma"": 0.1}",0.7533333333333332,57,21,
8,1,5,SVM,8,"{""C"": 1.0, ""gamma"": 0.1}",0.5416666666666666,66,21,
8,1,1,SVM,9,"{""C"": 10.0, ""gamma"": ""scale""}",0.5476190476190476,107,21,
8,1,2,SVM,9,"{""C"": 10.0, ""gamma"": ""scale""}",0.5509090909090909,119,21,
8,1,3,SVM,9,"{""C"": 10.0, ""gamma"": ""scale""}",0.8711111111111112,121,21,
8,1,4,SVM,9,"{""C"": 10.0, ""gamma"": ""scale""}",0.7783333333333333,118,21,
8,1,5,SVM,9,"{""C"": 10.0, ""gamma"": ""scale""}",0.7928571428571428,126,21,
8,1,1,SVM,10,"{""C"": 10.0, ""gamma"": 0.01}",0.5392857142857143,115,21,
8,1,2,SVM,10,"{""C"": 10.0, ""gamma"": 0.01}",0.4881313131313131,120,21,
8,1,3,SVM,10,"{""C"": 10.0, ""gamma"": 0.01}",0.8766666666666667,153,21,
8,1,4,SVM,10,"{""C"": 10.0, ""gamma"": 0.01}",0.7644444444444445,99,21,
8,1,5,SVM,10,"{""C"": 10.0, ""gamma"": 0.01}",0.75,128,21,
8,1,1,SVM,11,"{""C"": 10.0, ""gamma"": 0.1}",0.6787301587301586,89,21,
8,1,2,SVM,11,"{""C"": 10.0, ""gamma"": 0.1}",0.5797979797979798,86,21,
8,1,3,SVM,11,"{""C"": 10.0, ""gamma"": 0.1}",0.9666666666666666,91,21,
8,1,4,SVM,11,"{""C"": 10.0, ""gamma"": 0.1}",0.6533333333333333,86,21,
8,1,5,SVM,11,"{""C"": 10.0, ""gamma"": 0.1}",0.5595238095238095,92,21,
8,1,1,SVM,12,"{""C"": 100.0, ""gamma"": ""scale""}",0.5476190476190476,107,21,
8,1,2,SVM,12,"{""C"": 100.0, ""gamma"": ""scale""}",0.5509090909090909,119,21,
8,1,3,SVM,12,"{""C"": 100.0, ""gamma"": ""scale""}",0.8711111111111112,121,21,
8,1,4,SVM,12,"{""C"": 100.0, ""gamma"": ""scale""}",0.7783333333333333,118,21,
8,1,5,SVM,12,"{""C"": 100.0, ""gamma"": ""scale""}",0.7928571428571428,126,21,
8,1,1,SVM,13,"{""C"": 100.0, ""gamma"": 0.01}",0.47,362,21,
8,1,2,SVM,13,"{""C"": 100.0, ""gamma"": 0.01}",0.5766233766233766,251,21,
8,1,3,SVM,13,"{""C"": 100.0, ""gamma"": 0.01}",0.8711111111111112,392,21,
8,1,4,SVM,13,"{""C"": 100.0, ""gamma"": 0.01}",0.7644444444444445,304,21,
8,1,5,SVM,13,"{""C"": 100.0, ""gamma"": 0.01}",0.6111111111111112,302,21,
8,1,1,SVM,14,"{""C"": 100.0, ""gamma"": 0.1}",0.6787301587301586,89,21,
8,1,2,SVM,14,"{""C"": 100.0, ""gamma"": 0.1}",0.5797979797979798,86,21,
8,1,3,SVM,14,"{""C"": 100.0, ""gamma"": 0.1}",0.9666666666666666,91,21,
8,1,4,SVM,14,"{""C"": 100.0, ""gamma"": 0.1}",0.6533333333333333,86,21,
8,1,5,SVM,14,"{""C"": 100.0, ""gamma"": 0.1}",0.5595238095238095,92,21,
8,2,1,Monotonic,0,"{""lambda"": 0.001}",0.656060606060606,57,17,0.0
8,2,2,Monotonic,0,"{""lambda"": 0.001}",0.81,36,15,0.0
8,2,3,Monotonic,0,"{""lambda"": 0.001}",0.7433333333333334,32,15,0.0
8,2,4,Monotonic,0,"{""lambda"": 0.001}",0.7544444444444445,30,15,0.0
8,2,5,Monotonic,0,"{""lambda"": 0.001}",0.43238095238095237,37,16,0.0
8,2,1,Monotonic,1,"{""lambda"": 0.01}",0.656060606060606,32,18,0.0
8,2,2,Monotonic,1,"{""lambda"": 0.01}",1.0,30,15,0.0
8,2,3,Monotonic,1,"{""lambda"": 0.01}",0.7433333333333334,26,15,0.0
8,2,4,Monotonic,1,"{""lambda"": 0.01}",0.7433333333333334,29,16,0.0
8,2,5,Monotonic,1,"{""lambda"": 0.01}",0.4555555555555555,31,16,0.0
8,2,1,Monotonic,2,"{""lambda"": 0.1}",0.6417748917748918,15,18,0.0
8,2,2,Monotonic,2,"{""lambda"": 0.1}",0.9666666666666666,15,17,0.0
8,2,3,Monotonic,2,"{""lambda"": 0.1}",0.835,14,16,0.0
8,2,4,Monotonic,2,"{""lambda"": 0.1}",0.7433333333333334,15,17,0.0
8,2,5,Monotonic,2,"{""lambda"": 0.1}",0.5192857142857142,16,18,0.0
8,2,1,Monotonic,3,"{""lambda"": 1.0}",0.6310606060606061,12,19,0.0
8,2,2,Monotonic,3,"{""lambda"": 1.0}",0.9666666666666666,12,19,0.0
8,2,3,Monotonic,3,"{""lambda"": 1.0}",0.885,12,18,0.0
8,2,4,Monotonic,3,"{""lambda"": 1.0}",0.8599999999999999,12,19,0.0
8,2,5,Monotonic,3,"{""lambda"": 1.0}",0.6416666666666666,12,19,0.0
8,2,1,Monotonic,4,"{""lambda"": 10.0}",0.6383333333333334,10,19,0.0
8,2,2,Monotonic,4,"{""lambda"": 10.0}",0.9266666666666665,9,18,0.0
8,2,3,Monotonic,4,"{""lambda"": 10.0}",0.8583333333333332,10,20,0.0
8,2,4,Monotonic,4,"{""lambda"": 10.0}",0.81,10,19,0.0
8,2,5,Monotonic,4,"{""lambda"": 10.0}",0.8261904761904761,10,20,0.0
8,2,1,L2,0,"{""lambda"": 0.001}",0.6633333333333333,74,21,
8,2,2,L2,0,"{""lambda"": 0.001}",0.8261904761904761,52,21,
8,2,3,L2,0,"{""lambda"": 0.001}",0.8142857142857143,64,21,
8,2,4,L2,0,"{""lambda"": 0.001}",0.6342424242424243,55,21,
8,2,5,L2,0,"{""lambda"": 0.001}",0.45238095238095233,60,21,
8,2,1,L2,1,"{""lambda"": 0.01}",0.656060606060606,35,21,
8,2,2,L2,1,"{""lambda"": 0.01}",0.8766666666666667,34,21,
8,2,3,L2,1,"{""lambda"": 0.01}",0.8111111111111111,32,21,
8,2,4,L2,1,"{""lambda"": 0.01}",0.6342424242424243,38,21,
8,2,5,L2,1,"{""lambda"": 0.01}",0.4851948051948052,35,21,
8,2,1,L2,2,"{""lambda"": 0.1}",0.6417748917748918,16,21,
8,2,2,L2,2,"{""lambda"": 0.1}",0.9266666666666665,18,21,
8,2,3,L2,2,"{""lambda"": 0.1}",0.8444444444444443,17,21,
8,2,4,L2,2,"{""lambda"": 0.1}",0.6342424242424243,18,21,
8,2,5,L2,2,"{""lambda"": 0.1}",0.5009523809523809,15,21,
8,2,1,L2,3,"{""lambda"": 1.0}",0.6417748917748918,11,21,
8,2,2,L2,3,"{""lambda"": 1.0}",0.9266666666666665,11,21,
8,2,3,L2,3,"{""lambda"": 1.0}",0.835,11,21,
8,2,4,L2,3,"{""lambda"": 1.0}",0.6433333333333333,11,21,
8,2,5,L2,3,"{""lambda"": 1.0}",0.7226190476190475,11,21,
8,2,1,L2,4,"{""lambda"": 10.0}",0.5633333333333332,10,21,
8,2,2,L2,4,"{""lambda"": 10.0}",0.9266666666666665,9,21,
8,2,3,L2,4,"{""lambda"": 10.0}",0.8583333333333332,10,21,
8,2,4,L2,4,"{""lambda"": 10.0}",0.7433333333333334,10,21,
8,2,5,L2,4,"{""lambda"": 10.0}",0.8261904761904761,10,21,
8,2,1,Elastic Net,0,"{""lambda"": 0.001, ""l1_ratio"": 0.1}",0.6633333333333333,7321,21,
8,2,2,Elastic Net,0,"{""lambda"": 0.001, ""l1_ratio"": 0.1}",0.8261904761904761,2936,21,
8,2,3,Elastic Net,0,"{""lambda"": 0.001, ""l1_ratio"": 0.1}",0.8142857142857143,3093,21,
8,2,4,Elastic Net,0,"{""lambda"": 0.001, ""l1_ratio"": 0.1}",0.6342424242424243,4684,21,
8,2,5,Elastic Net,0,"{""lambda"": 0.001, ""l1_ratio"": 0.1}",0.45238095238095233,3905,21,
8,2,1,Elastic Net,1,"{""lambda"": 0.001, ""l1_ratio"": 0.5}",0.6633333333333333,11699,20,
8,2,2,Elastic Net,1,"{""lambda"": 0.001, ""l1_ratio"": 0.5}",0.8261904761904761,3382,21,
8,2,3,Elastic Net,1,"{""lambda"": 0.001, ""l1_ratio"": 0.5}",0.7642857142857142,4527,21,
8,2,4,Elastic Net,1,"{""lambda"": 0.001, ""l1_ratio"": 0.5}",0.6433333333333333,6468,21,
8,2,5,Elastic Net,1,"{""lambda"": 0.001, ""l1_ratio"": 0.5}",0.45238095238095233,4820,21,
8,2,1,Elastic Net,2,"{""lambda"": 0.001, ""l1_ratio"": 0.9}",0.5966666666666667,21980,18,
8,2,2,Elastic Net,2,"{""lambda"": 0.001, ""l1_ratio"": 0.9}",0.8083333333333333,3874,18,
8,2,3,Elastic Net,2,"{""lambda"": 0.001, ""l1_ratio"": 0.9}",0.7642857142857142,9688,21,
8,2,4,Elastic Net,2,"{""lambda"": 0.001, ""l1_ratio"": 0.9}",0.6342424242424243,13170,21,
8,2,5,Elastic Net,2,"{""lambda"": 0.001, ""l1_ratio"": 0.9}",0.4666666666666667,6854,21,
8,2,1,Elastic Net,3,"{""lambda"": 0.01, ""l1_ratio"": 0.1}",0.656060606060606,1055,21,
8,2,2,Elastic Net,3,"{""lambda"": 0.01, ""l1_ratio"": 0.1}",0.8766666666666667,899,19,
8,2,3,Elastic Net,3,"{""lambda"": 0.01, ""l1_ratio"": 0.1}",0.8253968253968254,361,20,
8,2,4,Elastic Net,3,"{""lambda"": 0.01, ""l1_ratio"": 0.1}",0.6342424242424243,981,21,
8,2,5,Elastic Net,3,"{""lambda"": 0.01, ""l1_ratio"": 0.1}",0.4851948051948052,1017,21,
8,2,1,Elastic Net,4,"{""lambda"": 0.01, ""l1_ratio"": 0.5}",0.656060606060606,1522,19,
8,2,2,Elastic Net,4,"{""lambda"": 0.01, ""l1_ratio"": 0.5}",0.8766666666666667,1208,17,
8,2,3,Elastic Net,4,"{""lambda"": 0.01, ""l1_ratio"": 0.5}",0.8253968253968254,430,17,
8,2,4,Elastic Net,4,"{""lambda"": 0.01, ""l1_ratio"": 0.5}",0.6342424242424243,1210,19,
8,2,5,Elastic Net,4,"{""lambda"": 0.01, ""l1_ratio"": 0.5}",0.5142857142857142,1415,21,
8,2,1,Elastic Net,5,"{""lambda"": 0.01, ""l1_ratio"": 0.9}",0.6417748917748918,1225,12,
8,2,2,Elastic Net,5,"{""lambda"": 0.01, ""l1_ratio"": 0.9}",0.9028571428571428,1783,15,
8,2,3,Elastic Net,5,"{""lambda"": 0.01, ""l1_ratio"": 0.9}",0.8253968253968254,537,16,
