Soft Monotonic + L2,Monotonic + L2,L2
0.6754164294650917,0.6803561535287653,0.674026120276148
0.7637204311660386,0.7718405323071993,0.7730757769912373
0.6995796346839315,0.6945860205994208,0.7074363091846932
0.7430124183116993,0.7460698793963664,0.7454137069040597
0.7135763236768695,0.7168941762297006,0.7153166786747349
0.6116164956889807,0.6175468163143227,0.6173746586543739
0.6036725133027566,0.609432708860246,0.6056027259327316
0.6976328201881643,0.7005137242797461,0.6951716573769556
0.5850299448233386,0.5926575163654824,0.584815589238447
0.7429580620390064,0.7506000363015164,0.7563092262129122
0.7040274865669117,0.7062738266521797,0.7186489496178268
0.6520337353394258,0.6580413038501598,0.6591855967978276
0.7259438488688835,0.7401286340908058,0.7364644886775136
0.7014370714321378,0.7029131665010897,0.7138519430334589
0.6568224707112837,0.6658792159087155,0.6597555243620369
0.6830156326707414,0.6930029057647404,0.6781952487172025
0.6128472662749035,0.6203028653736877,0.6203181171016368
0.686452224968594,0.6854181594814821,0.6901783081887248
0.8080792909329019,0.8146913319893477,0.8208769739144458
0.5961729075054004,0.6089240411575145,0.5988559009825116
0.6403565358037733,0.6480684841305897,0.6489183321135813
0.6306923287922291,0.6332739234541809,0.6322602497601502
0.5620723827282416,0.5653111760019612,0.5717576959658133
0.5899180478063033,0.5957308846718187,0.5932499273465163
0.5587417236978219,0.5616061374560731,0.5717526478396945
0.6665257554770163,0.6755284717091967,0.6719085977670011
0.7441837848078001,0.7544684673540897,0.7573248578026545
0.8070363483436688,0.8084865377738614,0.8124831594331302
0.6853028381188518,0.6887622108623808,0.6890407025476634
0.6999647079016329,0.7025268597443107,0.6976404038106623
0.6529669329079191,0.6612104911394784,0.6635143661925279
0.7205157639755079,0.7277547411096283,0.7290960012646738
0.714241796029714,0.7197271571434665,0.725785403894913
0.689388643873763,0.702102722685163,0.6984065579041769
0.5551647084630281,0.5693735482343678,0.5602752165551537
0.7348644175290785,0.7447860657662712,0.746589213163337
0.7963188170645104,0.8012126680042649,0.8134241576389688
0.6850728681866564,0.6965276297455144,0.6973839160673471
0.6982374528707236,0.7043596290696158,0.70938579943157
0.7289477019229906,0.7365226076875494,0.7458221796080519
0.6009703905608371,0.6047051308866489,0.613605889982051
0.6440604829193296,0.6536182954771421,0.6471301260089158
0.7401861012998335,0.7498443815668473,0.7424646863676684
0.7176748305846077,0.717433626737749,0.7295590725070545
0.7085264490847762,0.7135049440025567,0.7124832059843115
0.7215439502118002,0.7272134557063056,0.7318661965257759
0.7815603279760492,0.7872725256613912,0.7957291246115128
0.7583881969217502,0.7590552526196959,0.7663475210632175
0.7510356365156724,0.7524385563992136,0.7559566504424471
0.6837349452353045,0.6872642598547306,0.6932970282891945
0.7548218782646579,0.7516081290421126,0.771281057015801
0.6514842581613065,0.6592862231896836,0.6582629867674862
0.6158069837956448,0.6175023570070893,0.6207204934074257
0.754254683438208,0.7588152078344464,0.7622203539389432
0.6126785429227105,0.6145157867984021,0.6155153392056534
0.7585686644611616,0.7606428786334805,0.7613084972590823
0.7756327272577024,0.7808430252657946,0.7832834011344794
0.8045423585920255,0.8077258555204935,0.8132599145434586
0.6625762437744084,0.6787072767830398,0.6721480989394455
0.68911567529496,0.693297688373533,0.6968468980983922
0.6540803033669335,0.6578766806824287,0.6633771503274084
0.7580452657733646,0.7595938251222666,0.7606868359562162
0.796037831406655,0.8003086797156638,0.7973055262178563
0.6298569216666206,0.6343894738107624,0.6335593856358911
0.7034411580256293,0.7122993039782608,0.7135097929426887
0.5789197582899265,0.5869963158075423,0.5800581790622759
0.7652387737228303,0.771425131846014,0.7755729592773942
0.6831016130118195,0.6867435104577964,0.6841147544669249
0.7283543272333539,0.7289362219104166,0.7295605483210683
0.724700981206568,0.7287438145797044,0.7325948495015727
0.6542676643960111,0.6564119088090054,0.6610342866516214
0.7907883762660721,0.7924810122499708,0.7846110588984362
0.6966004897494187,0.7050745068668612,0.7049268425632716
0.6706849616451359,0.6690197538260589,0.6843470917612603
0.730835279223825,0.7379914572194985,0.7332858003282899
0.7113832251496812,0.7167704865875381,0.726426193094435
0.7043603548190164,0.701249681044138,0.7152664967623257
0.7746491808754739,0.7766271325429934,0.7818116455667379
0.6457082606912345,0.6448551069005809,0.6520487310031888
0.7971437270335757,0.7977457089958492,0.7921679364847859
0.6570410686613417,0.6637543369282038,0.6669505420077898
0.7210894571553379,0.719895549023571,0.7247719340452905
0.7332665681359309,0.7368781613016047,0.7395020699447872
0.7353556588461727,0.7470471994820427,0.7373270843656301
0.7779803524679741,0.7786790588230881,0.7794445920244683
0.80421708162894,0.8131087894045607,0.8136792375285957
0.713369302834173,0.7179413265157131,0.729439385954186
0.7320481177061032,0.7327582723282164,0.7366984904890725
0.6773441232849713,0.6776344363870317,0.6881245979573578
0.6924853437576644,0.7067919866362614,0.6983969583776125
0.709531646188274,0.7154387959829236,0.7175356573362454
0.6640344749334594,0.66518087540507,0.6680246099618298
0.6915885570633641,0.6955540904056831,0.6949295056700326
0.7396075793547225,0.7441328897444897,0.739119784741928
0.7695853953375063,0.7805805141957207,0.7791803332990931
0.7169444024134687,0.7242257678092774,0.7254698650810534
0.6870575959693598,0.6912308905170416,0.6978344179458839
0.7016068788567243,0.707266773615961,0.7087397605632653
0.7836451791224254,0.781638340599655,0.7897480294991723
0.6444266548653158,0.655252954223443,0.6569978153408136
0.7384400623911829,0.7396017687403892,0.7357757400072176
0.647560603010467,0.6490904200914048,0.6546883515652113
0.7161286445690682,0.718076944985726,0.7253854054824468
0.664963862489192,0.6673082211794167,0.6746405894000521
0.7923435488676812,0.7895539686533106,0.8023753148083235
0.6941165609857233,0.6949634374208348,0.6987618498769855
0.7766426897347237,0.7755403321043002,0.7901514797711557
0.7917625315449145,0.7922976319182676,0.7956874453151365
0.686497139895367,0.6920339538347747,0.6908679934064165
0.6180998499870317,0.6182892873365148,0.6213231561024073
0.5818787268816233,0.5747792781467678,0.5855078127583981
0.6736911891692619,0.6827814162761077,0.6792687447511649
