Monotonic,L2,Elastic Net,SVM,Inner-selected
0.6408883753890054,0.6486961767496431,0.5943612656448368,0.5837307041581203,0.6191888749244839
0.7978709156984002,0.7972564789616374,0.7847807808114339,0.757851852657857,0.7799045138979438
0.6534097254758683,0.6507918411438243,0.6385209741365466,0.5794983202068433,0.6263378765026335
0.7077826675095905,0.7134661912618073,0.6548976036560293,0.6135675841933309,0.6754992122234151
0.6875744005032344,0.6990626683609632,0.6715701663808906,0.6807696595610413,0.6794570211958079
0.6719486621753081,0.6760567675153459,0.6713004624849164,0.6095419467552899,0.6615018338531996
0.7714033507784951,0.7835520532464024,0.7499116699411634,0.7039724821556396,0.7491248695832321
0.6440003254272203,0.6369534107153882,0.6316482211989299,0.5931938641276144,0.6286085726092567
0.7569124953605397,0.7614622259300536,0.7678222315717821,0.7202841196688395,0.7546654287242779
0.6920712556797144,0.6972380683619543,0.6916723670943385,0.6403952782715653,0.6861126918378933
0.6876304112923338,0.6905042341742446,0.6824265989424779,0.6360225104403324,0.6682999349416016
0.693571472976529,0.7031852228060489,0.6859590013886174,0.6849732459580296,0.6832023581273494
