repeat,outer_fold,inner_fold,model,candidate,parameters,validation_ap,iterations,nonzero_features,violations
3,1,1,Monotonic,0,"{""lambda"": 0.001}",0.5442424242424242,27,13,0.0
3,1,2,Monotonic,0,"{""lambda"": 0.001}",0.58995670995671,27,15,0.0
3,1,3,Monotonic,0,"{""lambda"": 0.001}",0.7611111111111111,25,14,0.0
3,1,4,Monotonic,0,"{""lambda"": 0.001}",0.4755555555555555,27,13,0.0
3,1,5,Monotonic,0,"{""lambda"": 0.001}",0.7708333333333333,27,15,0.0
3,1,1,Monotonic,1,"{""lambda"": 0.01}",0.5442424242424242,21,13,0.0
3,1,2,Monotonic,1,"{""lambda"": 0.01}",0.6909090909090909,24,15,0.0
3,1,3,Monotonic,1,"{""lambda"": 0.01}",0.835,22,14,0.0
3,1,4,Monotonic,1,"{""lambda"": 0.01}",0.4755555555555555,25,15,0.0
3,1,5,Monotonic,1,"{""lambda"": 0.01}",0.7708333333333333,25,15,0.0
3,1,1,Monotonic,2,"{""lambda"": 0.1}",0.5442424242424242,15,15,0.0
3,1,2,Monotonic,2,"{""lambda"": 0.1}",0.7442424242424241,15,16,0.0
3,1,3,Monotonic,2,"{""lambda"": 0.1}",0.8711111111111112,14,15,0.0
3,1,4,Monotonic,2,"{""lambda"": 0.1}",0.6222222222222222,15,16,0.0
3,1,5,Monotonic,2,"{""lambda"": 0.1}",0.7333333333333333,14,17,0.0
3,1,1,Monotonic,3,"{""lambda"": 1.0}",0.5476190476190476,12,17,0.0
3,1,2,Monotonic,3,"{""lambda"": 1.0}",0.5432900432900433,13,19,0.0
3,1,3,Monotonic,3,"{""lambda"": 1.0}",0.7277777777777779,12,19,0.0
3,1,4,Monotonic,3,"{""lambda"": 1.0}",0.7611111111111111,12,19,0.0
3,1,5,Monotonic,3,"{""lambda"": 1.0}",0.8041666666666667,12,20,0.0
3,1,1,Monotonic,4,"{""lambda"": 10.0}",0.5,10,18,0.0
3,1,2,Monotonic,4,"{""lambda"": 10.0}",0.5566233766233766,10,19,0.0
3,1,3,Monotonic,4,"{""lambda"": 10.0}",0.6644444444444444,10,20,0.0
3,1,4,Monotonic,4,"{""lambda"": 10.0}",0.7611111111111111,10,19,0.0
3,1,5,Monotonic,4,"{""lambda"": 10.0}",0.8875,10,20,0.0
3,1,1,L2,0,"{""lambda"": 0.001}",0.569047619047619,55,21,
3,1,2,L2,0,"{""lambda"": 0.001}",0.7051948051948052,52,21,
3,1,3,L2,0,"{""lambda"": 0.001}",0.8583333333333332,56,21,
3,1,4,L2,0,"{""lambda"": 0.001}",0.4553968253968254,60,21,
3,1,5,L2,0,"{""lambda"": 0.001}",0.5011904761904762,53,21,
3,1,1,L2,1,"{""lambda"": 0.01}",0.569047619047619,29,21,
3,1,2,L2,1,"{""lambda"": 0.01}",0.6909090909090909,34,21,
3,1,3,L2,1,"{""lambda"": 0.01}",0.925,33,21,
3,1,4,L2,1,"{""lambda"": 0.01}",0.49206349206349204,32,21,
3,1,5,L2,1,"{""lambda"": 0.01}",0.5011904761904762,31,21,
3,1,1,L2,2,"{""lambda"": 0.1}",0.6109090909090908,16,21,
3,1,2,L2,2,"{""lambda"": 0.1}",0.6742424242424243,17,21,
3,1,3,L2,2,"{""lambda"": 0.1}",0.911111111111111,17,21,
3,1,4,L2,2,"{""lambda"": 0.1}",0.6833333333333333,16,21,
3,1,5,L2,2,"{""lambda"": 0.1}",0.6916666666666667,17,21,
3,1,1,L2,3,"{""lambda"": 1.0}",0.5242424242424242,11,21,
3,1,2,L2,3,"{""lambda"": 1.0}",0.5797979797979798,10,21,
3,1,3,L2,3,"{""lambda"": 1.0}",0.7683333333333333,11,21,
3,1,4,L2,3,"{""lambda"": 1.0}",0.8111111111111111,11,21,
3,1,5,L2,3,"{""lambda"": 1.0}",0.8875,12,21,
3,1,1,L2,4,"{""lambda"": 10.0}",0.5,10,21,
3,1,2,L2,4,"{""lambda"": 10.0}",0.5655122655122655,10,21,
3,1,3,L2,4,"{""lambda"": 10.0}",0.6977777777777778,10,21,
3,1,4,L2,4,"{""lambda"": 10.0}",0.8111111111111111,10,21,
3,1,5,L2,4,"{""lambda"": 10.0}",0.8875,10,21,
3,1,1,Elastic Net,0,"{""lambda"": 0.001, ""l1_ratio"": 0.1}",0.569047619047619,3217,21,
3,1,2,Elastic Net,0,"{""lambda"": 0.001, ""l1_ratio"": 0.1}",0.7051948051948052,1851,21,
3,1,3,Elastic Net,0,"{""lambda"": 0.001, ""l1_ratio"": 0.1}",0.8583333333333332,2050,21,
3,1,4,Elastic Net,0,"{""lambda"": 0.001, ""l1_ratio"": 0.1}",0.4553968253968254,2577,21,
3,1,5,Elastic Net,0,"{""lambda"": 0.001, ""l1_ratio"": 0.1}",0.5011904761904762,2771,21,
3,1,1,Elastic Net,1,"{""lambda"": 0.001, ""l1_ratio"": 0.5}",0.569047619047619,5738,20,
3,1,2,Elastic Net,1,"{""lambda"": 0.001, ""l1_ratio"": 0.5}",0.7051948051948052,2227,21,
3,1,3,Elastic Net,1,"{""lambda"": 0.001, ""l1_ratio"": 0.5}",0.8583333333333332,2474,21,
