repeat,outer_fold,inner_fold,model,candidate,parameters,validation_ap,iterations,nonzero_features,violations
4,1,2,Elastic Net,13,"{""lambda"": 10.0, ""l1_ratio"": 0.5}",0.4166666666666667,1,0,
4,1,3,Elastic Net,13,"{""lambda"": 10.0, ""l1_ratio"": 0.5}",0.45454545454545453,1,0,
4,1,4,Elastic Net,13,"{""lambda"": 10.0, ""l1_ratio"": 0.5}",0.45454545454545453,1,0,
4,1,5,Elastic Net,13,"{""lambda"": 10.0, ""l1_ratio"": 0.5}",0.4,1,0,
4,1,1,Elastic Net,14,"{""lambda"": 10.0, ""l1_ratio"": 0.9}",0.4166666666666667,1,0,
4,1,2,Elastic Net,14,"{""lambda"": 10.0, ""l1_ratio"": 0.9}",0.4166666666666667,1,0,
4,1,3,Elastic Net,14,"{""lambda"": 10.0, ""l1_ratio"": 0.9}",0.45454545454545453,1,0,
4,1,4,Elastic Net,14,"{""lambda"": 10.0, ""l1_ratio"": 0.9}",0.45454545454545453,1,0,
4,1,5,Elastic Net,14,"{""lambda"": 10.0, ""l1_ratio"": 0.9}",0.4,1,0,
4,1,1,SVM,0,"{""C"": 0.01, ""gamma"": ""scale""}",0.8528571428571428,30,21,
4,1,2,SVM,0,"{""C"": 0.01, ""gamma"": ""scale""}",0.5833333333333333,25,21,
4,1,3,SVM,0,"{""C"": 0.01, ""gamma"": ""scale""}",0.9428571428571428,31,21,
4,1,4,SVM,0,"{""C"": 0.01, ""gamma"": ""scale""}",0.5988455988455987,26,21,
4,1,5,SVM,0,"{""C"": 0.01, ""gamma"": ""scale""}",0.7361111111111112,26,21,
4,1,1,SVM,1,"{""C"": 0.01, ""gamma"": 0.01}",0.8528571428571428,22,21,
4,1,2,SVM,1,"{""C"": 0.01, ""gamma"": 0.01}",0.557936507936508,23,21,
4,1,3,SVM,1,"{""C"": 0.01, ""gamma"": 0.01}",0.8528571428571428,21,21,
4,1,4,SVM,1,"{""C"": 0.01, ""gamma"": 0.01}",0.49682539682539684,22,21,
4,1,5,SVM,1,"{""C"": 0.01, ""gamma"": 0.01}",0.6777777777777778,23,21,
4,1,1,SVM,2,"{""C"": 0.01, ""gamma"": 0.1}",0.8583333333333332,35,21,
4,1,2,SVM,2,"{""C"": 0.01, ""gamma"": 0.1}",0.5088888888888888,32,21,
4,1,3,SVM,2,"{""C"": 0.01, ""gamma"": 0.1}",0.7783333333333333,38,21,
4,1,4,SVM,2,"{""C"": 0.01, ""gamma"": 0.1}",0.7253968253968255,34,21,
4,1,5,SVM,2,"{""C"": 0.01, ""gamma"": 0.1}",0.7321428571428572,33,21,
4,1,1,SVM,3,"{""C"": 0.1, ""gamma"": ""scale""}",0.9028571428571428,37,21,
