repeat,seed,outer_fold,model,n_train,n_test,ap,prevalence,best_inner_ap,parameters,iterations,nonzero_features,violations,selected_model
4,3042,1,Monotonic,56,15,0.7743506493506493,0.4666666666666667,0.7396580086580087,"{""lambda"": 10.0}",10.0,19.0,0.0,
4,3042,1,L2,56,15,0.7580197580197578,0.4666666666666667,0.74237012987013,"{""lambda"": 1.0}",11.0,21.0,,
4,3042,1,Elastic Net,56,15,0.773051948051948,0.4666666666666667,0.7432539682539682,"{""lambda"": 1.0, ""l1_ratio"": 0.1}",76.0,7.0,,
4,3042,1,SVM,56,15,0.6654238618524333,0.4666666666666667,0.7675367965367965,"{""C"": 1.0, ""gamma"": ""scale""}",60.0,21.0,,
4,3042,1,Inner-selected,56,15,0.6654238618524333,0.4666666666666667,,,,,,SVM
4,3042,2,Monotonic,57,14,0.5680916305916306,0.42857142857142855,0.7772063492063491,"{""lambda"": 1.0}",12.0,19.0,0.0,
4,3042,2,L2,57,14,0.5680916305916306,0.42857142857142855,0.769095238095238,"{""lambda"": 1.0}",10.0,21.0,,
4,3042,2,Elastic Net,57,14,0.5242424242424242,0.42857142857142855,0.8039206349206347,"{""lambda"": 1.0, ""l1_ratio"": 0.1}",68.0,7.0,,
4,3042,2,SVM,57,14,0.5806878306878307,0.42857142857142855,0.7524761904761904,"{""C"": 10.0, ""gamma"": 0.01}",183.0,21.0,,
4,3042,2,Inner-selected,57,14,0.5242424242424242,0.42857142857142855,,,,,,Elastic Net
4,3042,3,Monotonic,57,14,0.6646825396825397,0.42857142857142855,0.7147835497835497,"{""lambda"": 0.1}",15.0,18.0,0.0,
4,3042,3,L2,57,14,0.7285353535353535,0.42857142857142855,0.6999105339105338,"{""lambda"": 1.0}",10.0,21.0,,
4,3042,3,Elastic Net,57,14,0.7291666666666666,0.42857142857142855,0.7014430014430013,"{""lambda"": 0.01, ""l1_ratio"": 0.5}",985.0,19.0,,
4,3042,3,SVM,57,14,0.7126623376623376,0.42857142857142855,0.7165295815295816,"{""C"": 1.0, ""gamma"": 0.01}",44.0,21.0,,
4,3042,3,Inner-selected,57,14,0.7126623376623376,0.42857142857142855,,,,,,SVM
4,3042,4,Monotonic,57,14,0.7853535353535354,0.42857142857142855,0.6943015873015874,"{""lambda"": 10.0}",10.0,19.0,0.0,
4,3042,4,L2,57,14,0.7575757575757576,0.42857142857142855,0.6892222222222222,"{""lambda"": 10.0}",10.0,21.0,,
4,3042,4,Elastic Net,57,14,0.8425925925925926,0.42857142857142855,0.6206580086580086,"{""lambda"": 0.1, ""l1_ratio"": 0.9}",122.0,3.0,,
4,3042,4,SVM,57,14,0.8409090909090908,0.42857142857142855,0.5889119769119769,"{""C"": 0.01, ""gamma"": 0.01}",30.0,21.0,,
4,3042,4,Inner-selected,57,14,0.7853535353535354,0.42857142857142855,,,,,,Monotonic
4,3042,5,Monotonic,57,14,0.6801587301587302,0.42857142857142855,0.7125079365079365,"{""lambda"": 10.0}",10.0,20.0,0.0,
4,3042,5,L2,57,14,0.6801587301587302,0.42857142857142855,0.7284761904761905,"{""lambda"": 10.0}",9.0,21.0,,
4,3042,5,Elastic Net,57,14,0.6912698412698413,0.42857142857142855,0.6840952380952381,"{""lambda"": 1.0, ""l1_ratio"": 0.1}",50.0,7.0,,
4,3042,5,SVM,57,14,0.627946127946128,0.42857142857142855,0.6762698412698412,"{""C"": 0.01, ""gamma"": 0.01}",26.0,21.0,,
4,3042,5,Inner-selected,57,14,0.6801587301587302,0.42857142857142855,,,,,,L2
