repeat,outer_fold,inner_fold,model,candidate,parameters,validation_ap,iterations,nonzero_features,violations
20,1,4,Elastic Net,11,"{""lambda"": 1.0, ""l1_ratio"": 0.9}",0.45454545454545453,1,0,
20,1,5,Elastic Net,11,"{""lambda"": 1.0, ""l1_ratio"": 0.9}",0.4,1,0,
20,1,1,Elastic Net,12,"{""lambda"": 10.0, ""l1_ratio"": 0.1}",0.4166666666666667,1,0,
20,1,2,Elastic Net,12,"{""lambda"": 10.0, ""l1_ratio"": 0.1}",0.4166666666666667,1,0,
20,1,3,Elastic Net,12,"{""lambda"": 10.0, ""l1_ratio"": 0.1}",0.45454545454545453,1,0,
20,1,4,Elastic Net,12,"{""lambda"": 10.0, ""l1_ratio"": 0.1}",0.45454545454545453,1,0,
20,1,5,Elastic Net,12,"{""lambda"": 10.0, ""l1_ratio"": 0.1}",0.4,1,0,
20,1,1,Elastic Net,13,"{""lambda"": 10.0, ""l1_ratio"": 0.5}",0.4166666666666667,1,0,
20,1,2,Elastic Net,13,"{""lambda"": 10.0, ""l1_ratio"": 0.5}",0.4166666666666667,1,0,
20,1,3,Elastic Net,13,"{""lambda"": 10.0, ""l1_ratio"": 0.5}",0.45454545454545453,1,0,
20,1,4,Elastic Net,13,"{""lambda"": 10.0, ""l1_ratio"": 0.5}",0.45454545454545453,1,0,
20,1,5,Elastic Net,13,"{""lambda"": 10.0, ""l1_ratio"": 0.5}",0.4,1,0,
20,1,1,Elastic Net,14,"{""lambda"": 10.0, ""l1_ratio"": 0.9}",0.4166666666666667,1,0,
20,1,2,Elastic Net,14,"{""lambda"": 10.0, ""l1_ratio"": 0.9}",0.4166666666666667,1,0,
20,1,3,Elastic Net,14,"{""lambda"": 10.0, ""l1_ratio"": 0.9}",0.45454545454545453,1,0,
20,1,4,Elastic Net,14,"{""lambda"": 10.0, ""l1_ratio"": 0.9}",0.45454545454545453,1,0,
20,1,5,Elastic Net,14,"{""lambda"": 10.0, ""l1_ratio"": 0.9}",0.4,1,0,
20,1,1,SVM,0,"{""C"": 0.01, ""gamma"": ""scale""}",0.6311111111111112,26,21,
20,1,2,SVM,0,"{""C"": 0.01, ""gamma"": ""scale""}",0.9666666666666666,28,21,
20,1,3,SVM,0,"{""C"": 0.01, ""gamma"": ""scale""}",0.5688888888888889,24,21,
20,1,4,SVM,0,"{""C"": 0.01, ""gamma"": ""scale""}",0.5375757575757576,25,21,
20,1,5,SVM,0,"{""C"": 0.01, ""gamma"": ""scale""}",0.6083333333333333,27,21,
20,1,1,SVM,1,"{""C"": 0.01, ""gamma"": 0.01}",0.7392857142857143,22,21,
20,1,2,SVM,1,"{""C"": 0.01, ""gamma"": 0.01}",0.9266666666666665,23,21,
20,1,3,SVM,1,"{""C"": 0.01, ""gamma"": 0.01}",0.6000000000000001,22,21,
20,1,4,SVM,1,"{""C"": 0.01, ""gamma"": 0.01}",0.607936507936508,20,21,
20,1,5,SVM,1,"{""C"": 0.01, ""gamma"": 0.01}",0.5666666666666667,23,21,
20,1,1,SVM,2,"{""C"": 0.01, ""gamma"": 0.1}",0.5792424242424242,34,21,
20,1,2,SVM,2,"{""C"": 0.01, ""gamma"": 0.1}",0.9666666666666666,36,21,
20,1,3,SVM,2,"{""C"": 0.01, ""gamma"": 0.1}",0.47757575757575754,31,21,
20,1,4,SVM,2,"{""C"": 0.01, ""gamma"": 0.1}",0.47090909090909083,32,21,
20,1,5,SVM,2,"{""C"": 0.01, ""gamma"": 0.1}",0.6791666666666667,36,21,
20,1,1,SVM,3,"{""C"": 0.1, ""gamma"": ""scale""}",0.6311111111111112,33,21,
20,1,2,SVM,3,"{""C"": 0.1, ""gamma"": ""scale""}",0.9266666666666665,38,21,
20,1,3,SVM,3,"{""C"": 0.1, ""gamma"": ""scale""}",0.5688888888888889,30,21,
20,1,4,SVM,3,"{""C"": 0.1, ""gamma"": ""scale""}",0.5375757575757576,30,21,
20,1,5,SVM,3,"{""C"": 0.1, ""gamma"": ""scale""}",0.6083333333333333,33,21,
20,1,1,SVM,4,"{""C"": 0.1, ""gamma"": 0.01}",0.7392857142857143,25,21,
20,1,2,SVM,4,"{""C"": 0.1, ""gamma"": 0.01}",0.9266666666666665,25,21,
20,1,3,SVM,4,"{""C"": 0.1, ""gamma"": 0.01}",0.5888888888888888,23,21,
20,1,4,SVM,4,"{""C"": 0.1, ""gamma"": 0.01}",0.5972222222222223,22,21,
20,1,5,SVM,4,"{""C"": 0.1, ""gamma"": 0.01}",0.5666666666666667,24,21,
20,1,1,SVM,5,"{""C"": 0.1, ""gamma"": 0.1}",0.5792424242424242,44,21,
20,1,2,SVM,5,"{""C"": 0.1, ""gamma"": 0.1}",0.9666666666666666,43,21,
20,1,3,SVM,5,"{""C"": 0.1, ""gamma"": 0.1}",0.47757575757575754,41,21,
20,1,4,SVM,5,"{""C"": 0.1, ""gamma"": 0.1}",0.47090909090909083,42,21,
20,1,5,SVM,5,"{""C"": 0.1, ""gamma"": 0.1}",0.6791666666666667,45,21,
20,1,1,SVM,6,"{""C"": 1.0, ""gamma"": ""scale""}",0.6676190476190476,50,21,
20,1,2,SVM,6,"{""C"": 1.0, ""gamma"": ""scale""}",0.9266666666666665,47,21,
20,1,3,SVM,6,"{""C"": 1.0, ""gamma"": ""scale""}",0.5688888888888889,52,21,
20,1,4,SVM,6,"{""C"": 1.0, ""gamma"": ""scale""}",0.5375757575757576,55,21,
20,1,5,SVM,6,"{""C"": 1.0, ""gamma"": ""scale""}",0.7333333333333333,52,21,
20,1,1,SVM,7,"{""C"": 1.0, ""gamma"": 0.01}",0.7392857142857143,27,21,
20,1,2,SVM,7,"{""C"": 1.0, ""gamma"": 0.01}",0.9266666666666665,29,21,
20,1,3,SVM,7,"{""C"": 1.0, ""gamma"": 0.01}",0.5888888888888888,26,21,
20,1,4,SVM,7,"{""C"": 1.0, ""gamma"": 0.01}",0.5972222222222223,23,21,
20,1,5,SVM,7,"{""C"": 1.0, ""gamma"": 0.01}",0.5666666666666667,38,21,
20,1,1,SVM,8,"{""C"": 1.0, ""gamma"": 0.1}",0.5792424242424242,59,21,
20,1,2,SVM,8,"{""C"": 1.0, ""gamma"": 0.1}",0.9666666666666666,60,21,
20,1,3,SVM,8,"{""C"": 1.0, ""gamma"": 0.1}",0.47757575757575754,62,21,
20,1,4,SVM,8,"{""C"": 1.0, ""gamma"": 0.1}",0.47090909090909083,70,21,
20,1,5,SVM,8,"{""C"": 1.0, ""gamma"": 0.1}",0.6791666666666667,62,21,
20,1,1,SVM,9,"{""C"": 10.0, ""gamma"": ""scale""}",0.607936507936508,123,21,
20,1,2,SVM,9,"{""C"": 10.0, ""gamma"": ""scale""}",0.8766666666666667,146,21,
20,1,3,SVM,9,"{""C"": 10.0, ""gamma"": ""scale""}",0.5088888888888888,116,21,
20,1,4,SVM,9,"{""C"": 10.0, ""gamma"": ""scale""}",0.5242424242424242,126,21,
20,1,5,SVM,9,"{""C"": 10.0, ""gamma"": ""scale""}",0.5,139,21,
20,1,1,SVM,10,"{""C"": 10.0, ""gamma"": 0.01}",0.7611111111111111,103,21,
20,1,2,SVM,10,"{""C"": 10.0, ""gamma"": 0.01}",0.81,114,21,
20,1,3,SVM,10,"{""C"": 10.0, ""gamma"": 0.01}",0.5888888888888888,113,21,
20,1,4,SVM,10,"{""C"": 10.0, ""gamma"": 0.01}",0.6301587301587301,114,21,
20,1,5,SVM,10,"{""C"": 10.0, ""gamma"": 0.01}",0.4131944444444444,142,21,
20,1,1,SVM,11,"{""C"": 10.0, ""gamma"": 0.1}",0.6547979797979798,89,21,
20,1,2,SVM,11,"{""C"": 10.0, ""gamma"": 0.1}",0.9266666666666665,89,21,
20,1,3,SVM,11,"{""C"": 10.0, ""gamma"": 0.1}",0.4755555555555555,89,21,
20,1,4,SVM,11,"{""C"": 10.0, ""gamma"": 0.1}",0.47090909090909083,95,21,
20,1,5,SVM,11,"{""C"": 10.0, ""gamma"": 0.1}",0.6791666666666667,93,21,
20,1,1,SVM,12,"{""C"": 100.0, ""gamma"": ""scale""}",0.607936507936508,123,21,
20,1,2,SVM,12,"{""C"": 100.0, ""gamma"": ""scale""}",0.8766666666666667,146,21,
20,1,3,SVM,12,"{""C"": 100.0, ""gamma"": ""scale""}",0.5088888888888888,116,21,
20,1,4,SVM,12,"{""C"": 100.0, ""gamma"": ""scale""}",0.5242424242424242,126,21,
20,1,5,SVM,12,"{""C"": 100.0, ""gamma"": ""scale""}",0.5,139,21,
20,1,1,SVM,13,"{""C"": 100.0, ""gamma"": 0.01}",0.4899567099567099,290,21,
20,1,2,SVM,13,"{""C"": 100.0, ""gamma"": 0.01}",0.71,458,21,
20,1,3,SVM,13,"{""C"": 100.0, ""gamma"": 0.01}",0.6088888888888888,322,21,
20,1,4,SVM,13,"{""C"": 100.0, ""gamma"": 0.01}",0.7253968253968255,282,21,
20,1,5,SVM,13,"{""C"": 100.0, ""gamma"": 0.01}",0.33809523809523806,379,21,
20,1,1,SVM,14,"{""C"": 100.0, ""gamma"": 0.1}",0.6547979797979798,89,21,
20,1,2,SVM,14,"{""C"": 100.0, ""gamma"": 0.1}",0.9266666666666665,89,21,
20,1,3,SVM,14,"{""C"": 100.0, ""gamma"": 0.1}",0.4755555555555555,89,21,
20,1,4,SVM,14,"{""C"": 100.0, ""gamma"": 0.1}",0.47090909090909083,95,21,
20,1,5,SVM,14,"{""C"": 100.0, ""gamma"": 0.1}",0.6791666666666667,93,21,
20,2,1,Monotonic,0,"{""lambda"": 0.001}",0.8909090909090909,22,14,0.0
20,2,2,Monotonic,0,"{""lambda"": 0.001}",0.6742424242424243,32,15,0.0
20,2,3,Monotonic,0,"{""lambda"": 0.001}",0.6857142857142857,28,15,0.0
20,2,4,Monotonic,0,"{""lambda"": 0.001}",0.5,26,13,0.0
20,2,5,Monotonic,0,"{""lambda"": 0.001}",0.7087301587301587,23,13,0.0
20,2,1,Monotonic,1,"{""lambda"": 0.01}",0.8909090909090909,24,14,0.0
20,2,2,Monotonic,1,"{""lambda"": 0.01}",0.6442424242424243,25,15,0.0
20,2,3,Monotonic,1,"{""lambda"": 0.01}",0.6857142857142857,24,15,0.0
20,2,4,Monotonic,1,"{""lambda"": 0.01}",0.48,23,13,0.0
20,2,5,Monotonic,1,"{""lambda"": 0.01}",0.7753968253968253,20,13,0.0
20,2,1,Monotonic,2,"{""lambda"": 0.1}",0.911111111111111,16,17,0.0
20,2,2,Monotonic,2,"{""lambda"": 0.1}",0.6385281385281385,16,16,0.0
20,2,3,Monotonic,2,"{""lambda"": 0.1}",0.711111111111111,15,17,0.0
20,2,4,Monotonic,2,"{""lambda"": 0.1}",0.5253968253968254,15,17,0.0
20,2,5,Monotonic,2,"{""lambda"": 0.1}",0.8253968253968254,14,16,0.0
20,2,1,Monotonic,3,"{""lambda"": 1.0}",0.911111111111111,12,19,0.0
20,2,2,Monotonic,3,"{""lambda"": 1.0}",0.5881313131313131,13,20,0.0
20,2,3,Monotonic,3,"{""lambda"": 1.0}",0.7392857142857143,13,18,0.0
20,2,4,Monotonic,3,"{""lambda"": 1.0}",0.6433333333333333,12,18,0.0
20,2,5,Monotonic,3,"{""lambda"": 1.0}",0.7753968253968253,12,18,0.0
20,2,1,Monotonic,4,"{""lambda"": 10.0}",0.885,9,20,0.0
20,2,2,Monotonic,4,"{""lambda"": 10.0}",0.5988455988455987,9,19,0.0
20,2,3,Monotonic,4,"{""lambda"": 10.0}",0.7392857142857143,10,19,0.0
20,2,4,Monotonic,4,"{""lambda"": 10.0}",0.7433333333333334,10,18,0.0
20,2,5,Monotonic,4,"{""lambda"": 10.0}",0.7453968253968253,9,19,0.0
20,2,1,L2,0,"{""lambda"": 0.001}",0.57,44,21,
20,2,2,L2,0,"{""lambda"": 0.001}",0.4438888888888889,67,21,
20,2,3,L2,0,"{""lambda"": 0.001}",0.6766233766233767,60,21,
20,2,4,L2,0,"{""lambda"": 0.001}",0.36103174603174604,53,21,
20,2,5,L2,0,"{""lambda"": 0.001}",0.7051948051948052,46,21,
20,2,1,L2,1,"{""lambda"": 0.01}",0.7266666666666666,34,21,
20,2,2,L2,1,"{""lambda"": 0.01}",0.5546031746031745,31,21,
20,2,3,L2,1,"{""lambda"": 0.01}",0.6857142857142857,33,21,
20,2,4,L2,1,"{""lambda"": 0.01}",0.4305555555555556,32,21,
20,2,5,L2,1,"{""lambda"": 0.01}",0.7051948051948052,33,21,
20,2,1,L2,2,"{""lambda"": 0.1}",0.8711111111111112,19,21,
20,2,2,L2,2,"{""lambda"": 0.1}",0.60995670995671,17,21,
20,2,3,L2,2,"{""lambda"": 0.1}",0.711111111111111,17,21,
20,2,4,L2,2,"{""lambda"": 0.1}",0.48571428571428565,16,21,
20,2,5,L2,2,"{""lambda"": 0.1}",0.8142857142857143,17,21,
20,2,1,L2,3,"{""lambda"": 1.0}",0.911111111111111,11,21,
20,2,2,L2,3,"{""lambda"": 1.0}",0.6131313131313132,10,21,
20,2,3,L2,3,"{""lambda"": 1.0}",0.7392857142857143,11,21,
20,2,4,L2,3,"{""lambda"": 1.0}",0.6075757575757575,11,21,
20,2,5,L2,3,"{""lambda"": 1.0}",0.7833333333333332,11,21,
20,2,1,L2,4,"{""lambda"": 10.0}",0.885,10,21,
20,2,2,L2,4,"{""lambda"": 10.0}",0.5988455988455987,9,21,
20,2,3,L2,4,"{""lambda"": 10.0}",0.7392857142857143,10,21,
20,2,4,L2,4,"{""lambda"": 10.0}",0.7342424242424244,10,21,
20,2,5,L2,4,"{""lambda"": 10.0}",0.7533333333333332,9,21,
20,2,1,Elastic Net,0,"{""lambda"": 0.001, ""l1_ratio"": 0.1}",0.57,966,21,
20,2,2,Elastic Net,0,"{""lambda"": 0.001, ""l1_ratio"": 0.1}",0.4438888888888889,4804,21,
20,2,3,Elastic Net,0,"{""lambda"": 0.001, ""l1_ratio"": 0.1}",0.6766233766233767,3449,21,
20,2,4,Elastic Net,0,"{""lambda"": 0.001, ""l1_ratio"": 0.1}",0.36103174603174604,2555,21,
20,2,5,Elastic Net,0,"{""lambda"": 0.001, ""l1_ratio"": 0.1}",0.7051948051948052,2170,21,
20,2,1,Elastic Net,1,"{""lambda"": 0.001, ""l1_ratio"": 0.5}",0.57,1004,21,
20,2,2,Elastic Net,1,"{""lambda"": 0.001, ""l1_ratio"": 0.5}",0.4438888888888889,7688,21,
20,2,3,Elastic Net,1,"{""lambda"": 0.001, ""l1_ratio"": 0.5}",0.6766233766233767,4446,21,
20,2,4,Elastic Net,1,"{""lambda"": 0.001, ""l1_ratio"": 0.5}",0.36103174603174604,3015,21,
20,2,5,Elastic Net,1,"{""lambda"": 0.001, ""l1_ratio"": 0.5}",0.7051948051948052,2479,21,
20,2,1,Elastic Net,2,"{""lambda"": 0.001, ""l1_ratio"": 0.9}",0.57,931,20,
20,2,2,Elastic Net,2,"{""lambda"": 0.001, ""l1_ratio"": 0.9}",0.41055555555555556,20822,19,
20,2,3,Elastic Net,2,"{""lambda"": 0.001, ""l1_ratio"": 0.9}",0.6766233766233767,6787,21,
20,2,4,Elastic Net,2,"{""lambda"": 0.001, ""l1_ratio"": 0.9}",0.36103174603174604,2470,20,
20,2,5,Elastic Net,2,"{""lambda"": 0.001, ""l1_ratio"": 0.9}",0.7051948051948052,2851,20,
20,2,1,Elastic Net,3,"{""lambda"": 0.01, ""l1_ratio"": 0.1}",0.7266666666666666,421,21,
20,2,2,Elastic Net,3,"{""lambda"": 0.01, ""l1_ratio"": 0.1}",0.5546031746031745,639,20,
20,2,3,Elastic Net,3,"{""lambda"": 0.01, ""l1_ratio"": 0.1}",0.6857142857142857,549,20,
20,2,4,Elastic Net,3,"{""lambda"": 0.01, ""l1_ratio"": 0.1}",0.4305555555555556,591,21,
20,2,5,Elastic Net,3,"{""lambda"": 0.01, ""l1_ratio"": 0.1}",0.7051948051948052,589,21,
20,2,1,Elastic Net,4,"{""lambda"": 0.01, ""l1_ratio"": 0.5}",0.7266666666666666,455,18,
20,2,2,Elastic Net,4,"{""lambda"": 0.01, ""l1_ratio"": 0.5}",0.5546031746031745,808,20,
20,2,3,Elastic Net,4,"{""lambda"": 0.01, ""l1_ratio"": 0.5}",0.6857142857142857,639,20,
20,2,4,Elastic Net,4,"{""lambda"": 0.01, ""l1_ratio"": 0.5}",0.41055555555555556,514,17,
20,2,5,Elastic Net,4,"{""lambda"": 0.01, ""l1_ratio"": 0.5}",0.7051948051948052,614,20,
20,2,1,Elastic Net,5,"{""lambda"": 0.01, ""l1_ratio"": 0.9}",0.7933333333333332,494,15,
20,2,2,Elastic Net,5,"{""lambda"": 0.01, ""l1_ratio"": 0.9}",0.5566233766233766,1148,18,
20,2,3,Elastic Net,5,"{""lambda"": 0.01, ""l1_ratio"": 0.9}",0.6857142857142857,739,16,
20,2,4,Elastic Net,5,"{""lambda"": 0.01, ""l1_ratio"": 0.9}",0.4305555555555556,523,15,
